"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071174","mitotic spindle checkpoint signaling","27/4940","48/18860",0.5625,2.14752024291498,4.74205597661832,9.72251698263508e-06,0.000505403259826236,0.000417542087065375,"CENPF/CDC20/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/SPDL1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1",27
"GO:0098661","inorganic anion transmembrane transport","58/4940","133/18860",0.43609022556391,1.6649112660193,4.58414761375121,9.75339624226069e-06,0.000505403259826236,0.000417542087065375,"CLIC5/SLC25A10/XPR1/SLC4A1/ANO7/SLC5A6/CLCN2/SLC12A4/SLC1A1/FXYD1/GLRA3/ANO2/TTYH1/GABRA3/RACGAP1/SLC26A6/TTYH3/ANO9/SLC12A8/CLDN3/SLC1A4/SLC4A3/CLDN4/SLC12A7/AQP6/SLC5A5/SLC1A7/SLC4A11/SLC26A1/CLIC3/GABRQ/KCNK1/GABRG2/GABRG3/GABRR2/BEST4/GABRA5/GABRR1/GABRP/GABRD/SLC26A4/CLIC6/KCNK2/BEST3/GABRR3/SLC26A3/GABRE/CFTR/CLCNKA/GABRA4/CLCN1/SLC34A1/CASR/CLCA1/SLC12A3/GABRB1/BEST2/SLC17A1",58
"GO:0061041","regulation of wound healing","60/4940","139/18860",0.431654676258993,1.64797716482684,4.56778618695053,1.01807738455597e-05,0.000523225016489013,0.000432265643606553,"PRKCE/FERMT1/CAV1/VIL1/FGB/HBEGF/THBD/F12/FERMT2/PROC/CD36/CCN4/CEACAM1/FAP/ANGPT1/ALOX5/MMRN1/EPHB2/PLAU/DUOX1/PDGFB/EDN1/PROS1/INSL3/SERPING1/WFDC1/UBASH3B/FGF2/ADTRP/F2/CLDN3/EMILIN2/PRKG1/CLDN4/MYLK/FGA/PHLDB2/F11/MYOZ1/F7/TBXA2R/TNFAIP3/DDR2/AJAP1/CPB2/F2RL1/HRG/PF4/TSPAN8/SERPINE2/ADAMTS18/PLAT/MIR221/KRT1/KNG1/FIGNL2/ADRA2A/FGG/VTN/APCS",60
"GO:0034765","regulation of monoatomic ion transmembrane transport","118/4940","318/18860",0.371069182389937,1.4166730323632,4.46409935560218,1.05437423766596e-05,0.000537473696761428,0.000444037280578022,"PRKCE/FHL1/CAV1/JPH4/KCNN4/P2RY6/DPP6/FXYD6/STK39/GRIN1/ACTN2/GRIA1/GAL/AHNAK/CALCA/VAMP2/NPSR1/TESC/HPCA/CASQ2/VMP1/REM1/FXYD1/STOM/GPER1/ADCYAP1R1/EDN1/F2RL3/UTRN/KCNIP1/KCNAB1/UBASH3B/PPIF/BPIFA1/ATP1A2/GPR35/CBARP/GRIN2D/F2/STAC/ATP2A1/SNCA/CAV3/AKAP7/LCN2/AGT/ATP1B2/STAC3/CEMIP/CACNB3/APLNR/WNK2/MMP9/KCNJ10/KCNAB2/JPH3/SLC31A2/KCNJ5/AMIGO1/JPH2/CD19/LIME1/ATP1B1/THY1/RGS9/P2RX1/KCNE1/NTSR1/DPP10/KCNC2/WNK3/IL13/KCNJ8/PLA2G1B/ASPH/G6PD/TMC1/EDN3/P2RX5/TRPC3/KCNJ6/CRACR2A/KCNJ15/P2RX2/KCNC1/SCN5A/CALML3/KCNH2/CXCL9/ATP4A/CX3CL1/HAMP/ITGB3/PCSK9/KCNRG/KCNG1/OPRK1/P2RX3/NOS1/KCNJ18/HAP1/CFTR/IFNG/METTL21C/KCNJ13/LRRC26/GRIN2C/GRIN2A/CACNG6/KCNJ1/KCNJ4/KCNIP4/KCNJ16/EPO/FXYD4/KCNJ9/STAC2/KCNK16",118
"GO:0061045","negative regulation of wound healing","38/4940","77/18860",0.493506493506494,1.88411588411588,4.63100514651275,1.11258520557647e-05,0.000562573325722941,0.000464773497168236,"FGB/THBD/F12/PROC/CEACAM1/FAP/ANGPT1/ALOX5/MMRN1/PLAU/PDGFB/EDN1/PROS1/SERPING1/WFDC1/UBASH3B/FGF2/ADTRP/F2/PRKG1/FGA/PHLDB2/F11/MYOZ1/AJAP1/CPB2/HRG/PF4/TSPAN8/SERPINE2/ADAMTS18/PLAT/KRT1/KNG1/FIGNL2/FGG/VTN/APCS",38
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","30/4940","56/18860",0.535714285714286,2.04525737420474,4.66654351005142,1.18460526890202e-05,0.000589482145715528,0.000487004388326385,"CALCRL/VIPR1/SSTR4/CHRM1/PTH1R/PTGIR/TSHR/AGT/HTR1D/CCL2/MTNR1A/CHRM2/SSTR1/OPRD1/AGTR2/CNR1/LHCGR/HTR2B/MC5R/SSTR5/HTR6/HTR2C/GALR3/OPRM1/CHRM4/HRH3/HTR4/MC2R/HTR1A/HTR1E",30
"GO:0050819","negative regulation of coagulation","30/4940","56/18860",0.535714285714286,2.04525737420474,4.66654351005142,1.18460526890202e-05,0.000589482145715528,0.000487004388326385,"FGB/THBD/F12/PROC/CEACAM1/FAP/ANGPT1/PLAU/PDGFB/EDN1/PROS1/SERPING1/UBASH3B/ADTRP/F2/PRKG1/FGA/F11/CPB2/HRG/PF4/TSPAN8/SERPINE2/ADAMTS18/PLAT/KRT1/KNG1/HS3ST5/FGG/VTN",30
"GO:0030277","maintenance of gastrointestinal epithelium","18/4940","27/18860",0.666666666666667,2.54520917678812,4.7864397292297,1.20706686904003e-05,0.000595929863691415,0.000492331211151759,"TFF1/INAVA/MUC13/TFF2/TLR4/MUC6/VSIG1/MUC2/MUC4/TFF3/CRACD/RBP4/NR1I2/PBLD/NEUROD1/SOX9/IL17A/HTR4",18
"GO:0050886","endocrine process","48/4940","105/18860",0.457142857142857,1.74528629265471,4.56207516131542,1.21846169986786e-05,0.000596855848294647,0.000493096219165274,"EDNRB/SPP1/INHA/TBX3/KDM5B/ACE/GAL/GJA5/FZD4/EDN1/CRY2/RAB11FIP1/RETN/MME/CGA/AGT/AVPR2/AVPR1B/DAB2/ECRG4/PPARG/NOX1/KCNK9/APLN/AGTR2/CPA3/UCN/KISS1/AGTR1/F2RL1/CTSG/FOXL2/GJA1/CMA1/CRHBP/EDN2/RASL10B/EDN3/AQP1/CYP19A1/FOXD1/HCAR2/GNRHR/OPRK1/INHBB/C1QTNF3/OR51E2/LEP",48
"GO:0006816","calcium ion transport","155/4940","439/18860",0.353075170842825,1.34797524738779,4.3946794021304,1.2446188408896e-05,0.00060494264592076,0.000499777177969623,"RAMP3/RAMP2/EDNRB/CALCRL/PRKCE/TRPM8/CAV1/SPINK1/JPH4/SLC24A2/GPM6A/KCNN4/P2RY6/WFS1/TRPV2/WNT3A/ERO1A/PLPP4/SLC25A25/INPP5K/PLCL1/CYP27B1/BHLHA15/GRIN1/NALF2/GAS6/CNGA3/EPM2A/CALCA/NPSR1/CASQ2/MCOLN1/LILRA5/REM1/GP9/PDGFB/GPER1/ADCYAP1R1/EDN1/F2RL3/CNGB1/RAMP1/UBASH3B/FGF2/SLC24A4/CHRNA9/SRL/ATP1A2/GPR35/ANO9/PKD1L2/PLCE1/CBARP/GRIN2D/F2/ATP2A1/SNCA/EGF/CAV3/CACNA1E/CNGA1/MCHR1/CEMIP/CACNB3/APLNR/CACNA2D2/CACNA1S/TRPV1/CCL2/JPH3/MYLK/JPH2/CD19/CACNG5/CAMK2A/TRPV3/LIME1/ISL1/HOMER3/OPRD1/ATP1B1/CXCL12/TRPM2/CAMK2B/THY1/CACNA1I/TRPA1/UCN/RGS9/P2RX1/NTSR1/MICU3/GRAMD2A/SLC8A3/CDH23/ASIC1/WNK3/IL13/TRPC4/EFHB/KCNJ8/PLA2G1B/CNGA4/ASPH/HTR2B/G6PD/CACNB4/CACNA1B/TMC1/P2RX5/CRACR2B/TRPM1/TRPC3/TRPM5/CRACR2A/P2RX2/P2RX6/PKD2L1/CALML3/PLCH2/SLC8A2/CXCL9/PLCZ1/CX3CL1/ADRA2A/CHRNA4/ITGB3/CALHM3/GRIN3B/CACNA1G/HTR2C/P2RX3/NOS1/OPRM1/HAP1/CHRNB2/METTL21C/CCL19/GRIN2C/GCG/GRIN2A/CACNG6/CATSPER4/TRPC7/EPPIN/TRPC5/CASR/EPO/CACNG7/CLCA1/PANX3/CACNG3/HCRT/CACNG8/KCNK16",155
"GO:0051256","mitotic spindle midzone assembly","10/4940","11/18860",0.909090909090909,3.47073978652926,4.88295116877682,1.26594107179675e-05,0.000610573116935815,0.00050442882706978,"KIF4A/BIRC5/CDCA8/AURKB/KIF23/RACGAP1/INCENP/PRC1/MAP10/KIF4B",10
"GO:0051784","negative regulation of nuclear division","33/4940","64/18860",0.515625,1.96856022267206,4.62367271523968,1.2876378110324e-05,0.000616296875967416,0.000509157546652506,"CENPF/CDC20/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/CHEK1/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/TOM1L2/MTBP/SPDL1/FBXO43/HORMAD1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1/DMRT1",33
"GO:0021536","diencephalon development","40/4940","83/18860",0.481927710843373,1.83991024828057,4.56837778014289,1.36454130680485e-05,0.000648157120732306,0.000535479088579481,"PITX2/OTX1/PITX1/HMGA2/SEMA5A/GATA2/POU3F2/SRD5A1/POU4F1/FOXB1/SALL1/FGF10/FGF2/SLC6A3/ZEB2/BMP2/NR0B1/PLXNA3/NDNF/ISL1/PRDM13/CNTNAP2/KCNC2/GBX2/KCNC1/RAX/POU1F1/SOX2/INHBB/ARX/HAP1/CHRNB2/SOX3/WNT1/PAX6/LHX3/SIX3/OLIG2/FGF8/OTP",40
"GO:0045132","meiotic chromosome segregation","45/4940","97/18860",0.463917525773196,1.77115071580617,4.53604318929711,1.4156440328458e-05,0.000665057711641801,0.000549441618230387,"ASPM/NUF2/PLK1/SKA3/CCNB2/SGO1/TTK/NDC80/ZWINT/NCAPH/BRIP1/ESPL1/KNL1/CCNE1/SKA1/AURKA/PTTG1/P3H4/FANCD2/TRIP13/DCAF13/CCNE2/HORMAD1/TEX11/SHOC1/NDC1/MSH5/MEIOC/TUBB8/MCMDC2/SYCE3/MEIOB/SYCP2/C14orf39/MAJIN/RNF212/TEX15/MND1/SYCE1L/SPDYA/STAG3/MAEL/PRDM9/PTTG3P/MEI4",45
"GO:0061448","connective tissue development","114/4940","307/18860",0.371335504885993,1.41768980205462,4.39561022107661,1.4213354602871e-05,0.000665057711641801,0.000549441618230387,"FAM83A/ACVRL1/GREM1/COL11A1/MDK/MMP13/RXFP1/PITX1/KAT2A/BMPR2/BMP8A/TGFBR2/BARX2/SLC25A25/HMGA2/COL1A1/CD34/PRKG2/SNORC/CCN4/HYAL2/COL3A1/SULF1/EPYC/PAX7/UMODL1/POC1A/GPR4/RUNX2/SMAD7/RFLNB/SHOX2/PTH1R/COL5A1/PDGFB/EDN1/HOXA5/GHR/TIMP1/SPI1/ZEB1/FGF2/COMP/SIX2/ARID5A/ADAMTS12/ID4/SERPINH1/CCN1/CCN2/MYCN/EFEMP1/EGR1/NKX3-2/INHBE/PTHLH/TSKU/RFLNA/HSD17B1/LIPA/BMP8B/RSPO2/BMP2/LOXL2/SOX5/LPL/ZBTB16/HYAL1/FOXA1/PPARG/WNT9A/SATB2/SCX/HOXA11/WNT2B/OGN/COL2A1/HOXC4/MATN3/GDF2/NR5A2/ECM1/HOXD3/WNT7A/HOXB3/CNMD/SCIN/MSX2/OSR2/PKDCC/DLX2/COL11A2/ITGB8/SOX9/FOXD1/WNT10B/CHRDL2/GPR82/SERPINB7/SFRP2/TGFB2/CHI3L1/CBS/ITGB3/NPPC/OTOR/CASR/IHH/OPTC/LEP/NR1H4/AMELX/PTH/CER1",114
"GO:1901890","positive regulation of cell junction assembly","53/4940","120/18860",0.441666666666667,1.68620107962213,4.4922137604863,1.49689254614293e-05,0.000695223426986381,0.000574363214001508,"ACVRL1/TEK/CAV1/PPM1F/CLDN5/FERMT2/MYOC/THBS2/TPBG/RTN4RL2/LRRN3/EPHB2/SRPX2/TBX5/DLG5/FLRT1/AGT/NTRK3/FLRT3/LRRC15/BDNF/EFNA5/ST8SIA2/AMIGO1/SLITRK2/ADGRB1/ADGRB2/EPHB3/CNTNAP2/THY1/SYNDIG1/LRRC4B/GDF2/DSG3/HRG/WNT7A/EPHB1/NTRK2/LRRTM4/ADGRB3/OXT/PTPRD/SLITRK1/LRRN1/LRRTM1/VSTM5/CLSTN2/RTN4RL1/IL17A/LINGO2/SLITRK5/CBLN1/CBLN2",53
"GO:1903522","regulation of blood circulation","105/4940","279/18860",0.376344086021505,1.43681163205781,4.37889913808241,1.58283728058884e-05,0.000729734540389118,0.000602874787753689,"EPAS1/ADM2/EDNRB/AGER/CAV1/JPH4/NMU/FGB/HBEGF/SCN4B/BMPR2/TBX2/PTPN1/ACE/ADRB1/DES/DOCK4/HCN3/NUP155/SMAD7/KCNA5/CASQ2/GJA5/SLC1A1/SHOX2/FXYD1/DSP/EDN1/SVEP1/KCNIP1/ADRA1A/TBX5/RNF207/ATP1A2/DSG2/ATP2A1/CAV3/KCND2/AGT/AVPR2/ATP1B2/SLC4A3/AVPR1B/MYL3/CELF2/KCNE4/SCN2B/HSPB7/CHRM2/JPH3/KCNJ5/FGA/JPH2/ISL1/MYH6/TBXA2R/APLN/ADRA1D/AGTR2/ATP1B1/TRPA1/TNNI3/UCN/P2RX1/KCNE1/AGTR1/TBX18/SLC8A3/HEY2/GJA1/KCNJ8/ASPH/THRB/EDN2/APELA/EDN3/MYH7/OXT/SCN5A/PKP2/ATP1A3/TH/KCNMB2/KCNH2/SCN3B/SLC8A2/TGFB2/SMTNL1/ADCY10/ADRA2A/HCN1/NKX2-5/CACNA1G/TNNT2/NOS1/ADORA1/GATA4/CASR/FOXN4/FGG/CHGA/LEP/AVP/HTR1A/MYL2",105
"GO:0046683","response to organophosphorus","56/4940","129/18860",0.434108527131783,1.65734551046669,4.46283942941584,1.61954360135538e-05,0.000738933848105715,0.000610474853777927,"SLC6A4/GPD1/THBD/P2RY6/CPS1/CDO1/INPP5K/COL1A1/P2RY1/PDE2A/HCN3/VGF/CNGA3/MMP19/SRD5A1/DUOX1/FBP1/FOSB/SLC26A6/GATA1/AKAP7/SLC6A3/HCN2/DUSP1/TRPV1/NT5E/FOS/SLC5A5/SCX/AQP9/P2RX1/KCNE1/PER1/SLC8A3/CIB2/KCNJ8/CRHBP/ASPH/P2RX5/TRPC3/AQP1/OXT/P2RX2/P2RY4/P2RX6/AANAT/WNT10B/P2RY12/HCN1/INHBB/P2RX3/SLC26A3/CFTR/DNTT/PKLR/TYR",56
"GO:0031577","spindle checkpoint signaling","27/4940","49/18860",0.551020408163265,2.10369329918202,4.6083312744155,1.62636157956282e-05,0.000738933848105715,0.000610474853777927,"CENPF/CDC20/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/SPDL1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1",27
"GO:0001578","microtubule bundle formation","59/4940","138/18860",0.427536231884058,1.63225371120108,4.44076710269452,1.70774716337404e-05,0.000770329116140665,0.000636412252250183,"KIF20A/PLK1/NCKAP5/TRIM46/FSIP2/TPPP3/PSRC1/TPPP/RSPH9/CFAP58/LRRC46/DRC2/HOATZ/ZMYND10/RSPH1/ODAD4/DNAI3/DNAI4/CLXN/RSPH4A/DRC1/CFAP65/DNAAF6/CFAP73/DNAAF8/CFAP43/TEKT2/CCDC146/SPEF1/DNAI2/ODAD3/ODAD2/CFAP57/CFAP91/PDCL2/DNAI1/DNAAF1/HYDIN/TTLL8/PLA2G3/CFAP74/DNAAF3/DRC7/DNAH12/GAS2L2/RP1/SPAG6/DNAJB13/CFAP46/ODAD1/RSPH6A/NEURL1/CFAP206/CFAP100/DAW1/TTLL6/CFAP47/DCX/CAPN6",59
"GO:0031214","biomineral tissue development","74/4940","183/18860",0.404371584699454,1.54381540231411,4.40379076481789,1.72355084850756e-05,0.0007719045585816,0.000637713813947797,"S1PR1/GREM1/LGR4/SPP1/CLEC3B/ADRB2/MMP13/TFAP2A/BMPR2/FGR/COL1A1/CYP27B1/IBSP/GAS6/ALOX5/GPM6B/KLF10/RUNX2/RFLNB/PTH1R/SLC24A4/COMP/GATA1/KL/CCN1/PTHLH/PHOSPHO1/NECTIN1/PRICKLE1/SGMS2/RFLNA/FAM83H/FGFR2/GPC3/ODAM/TWIST1/CCDC154/NELL1/RSPO2/BMP2/COL1A2/FZD9/DDR2/ISG15/PHEX/WDR72/AHSG/HEY2/DMP1/ECM1/WNT6/ODAPH/SRGN/IFITM5/BGLAP/MSX2/ALOX15/OSR2/PKDCC/SOX9/WNT10B/HACD1/ALPL/FBN2/DSPP/CFTR/MMP20/MEPE/LTF/ACTN3/LEP/AMELX/PTH/CER1",74
"GO:0051783","regulation of nuclear division","62/4940","147/18860",0.421768707482993,1.61023437715167,4.42473041208781,1.7631210642407e-05,0.00078402617537512,0.000647728164026016,"NEK2/CDC25C/DLGAP5/CENPF/CDC20/UBE2C/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/MKI67/NDC80/ZWINT/PKMYT1/RCC1/ESPL1/CDCA2/CHEK1/SPC24/KNL1/KNTC1/SKA1/BUB1/AURKA/MAD2L1/TRIP13/SPC25/TOM1L2/CAV2/MTBP/RAD51AP1/SPDL1/FBXO43/HORMAD1/HASPIN/PDGFB/EDN1/ZWILCH/GEN1/KIF20B/INCENP/EGF/BORA/HOXA13/DUSP1/TGFA/DMRT1/EREG/EDN3/STRA8/MSX2/MEIOSIN/PRDM9/DAZL/EPGN/FGF8/PIWIL2",62
"GO:0051047","positive regulation of secretion","121/4940","331/18860",0.365558912386707,1.395635847695,4.32600312161721,1.83567269295171e-05,0.000810539984845577,0.000669632714752805,"RGCC/PRKCE/SPP1/SLC6A4/STX1A/KISS1R/TFR2/SYT7/NMU/FGB/KCNN4/SOX4/NPR1/PTGES/INHA/FGR/ANKRD1/TNFSF11/PDX1/ADAM8/RAPGEF4/GATA2/P2RY1/TMEM132A/GAL/FRMD4A/MYH10/SOX11/FFAR4/GPER1/EDN1/APBB1/TLR4/ABCG1/ZP3/GATA1/RETN/PLA2G4A/F2/CAMP/SNCA/CD33/ACHE/RUFY4/GAB2/AVPR1B/BMP2/DAB2/RAB15/GDNF/CDK5R2/FGA/FCER1G/ECRG4/PPARG/NEGR1/SCAMP5/KMO/ISL1/APLN/CXCL12/C1QTNF12/TRPA1/RPH3A/UCN/KISS1/NTSR1/MICU3/TNFRSF11A/F2RL1/ADCY8/RBP4/FOXL2/IL13/GIP/PLA2G1B/SLC18A3/NKX6-1/SCIN/RASL10B/CACNA1B/EDN3/BGLAP/TRPM5/AQP1/SYT1/OXT/NEUROD1/CYP19A1/RFX6/CD177/HCAR2/TGFB2/SLC2A2/MYRIP/PLA2G3/OPRK1/INHBB/F2RL2/GPR158/ABCB11/CFTR/CHRNB2/IFNG/PLA2G10/ADORA1/GCG/GPRC6A/C1QTNF3/OR51E2/KLRC2/CASR/NPPB/FGG/TUNAR/UCN3/LEP/NNAT/NR1H4/CYP4F2/AVP",121
"GO:0045839","negative regulation of mitotic nuclear division","30/4940","57/18860",0.526315789473684,2.00937566588536,4.54652802465783,1.87651621643102e-05,0.000822780187204371,0.000679745035042846,"CENPF/CDC20/NUF2/BUB1B/PLK1/BIRC5/CDCA8/SKA3/CCNB1/AURKB/TTK/NDC80/ZWINT/CHEK1/SPC24/KNL1/KNTC1/SKA1/BUB1/MAD2L1/TRIP13/SPC25/TOM1L2/MTBP/SPDL1/HASPIN/ZWILCH/GEN1/INCENP/DUSP1",30
"GO:2000027","regulation of animal organ morphogenesis","40/4940","84/18860",0.476190476190476,1.81800655484866,4.47608242835988,1.95029213028289e-05,0.000846738986779599,0.000699538748248536,"SAPCD2/GREM1/LGR4/WNT3A/CD34/SIX4/SULF1/HOXC11/MESP1/RUNX2/NTN4/EDN1/SIX1/FGF10/FGF2/PAX9/SIX2/CAV3/LHX1/AGT/ETV5/HOXB7/RSPO2/BMP2/GDNF/AGTR2/HOXA11/WNT2B/GATA5/AJAP1/WNT10A/ROBO2/DKK1/PKHD1/SOX9/WNT2/SFRP2/DMRT3/POU5F1/FGF8",40
"GO:0001657","ureteric bud development","45/4940","98/18860",0.459183673469388,1.75307774931835,4.45262863657786,1.95816831073432e-05,0.000846738986779599,0.000699538748248536,"GREM1/KIF26B/LGR4/SMAD6/CAT/SLIT2/EPCAM/TCF21/SIX4/GREB1L/TMEM59L/SMAD7/CRLF1/SALL1/SIX1/FGF2/SIX2/ADAMTS16/FGFR2/LHX1/AGT/GPC3/NPNT/HOXB7/BMP2/GDNF/BASP1/BMPER/RET/AGTR2/HOXA11/WNT2B/CALB1/DCHS1/WNT6/SIM1/ROBO2/HS3ST3A1/ARG2/HOXD11/SOX9/FOXD1/WNT1/FGF8/CER1",45
"GO:1990573","potassium ion import across plasma membrane","28/4940","52/18860",0.538461538461538,2.05574587355964,4.54143333539557,2.02918278422827e-05,0.000871436716240496,0.000719942933034413,"STK39/HCN3/SLC12A4/ATP1A2/SLC12A8/HCN2/ATP1B2/KCNJ10/SLC12A7/KCNJ5/KCNK5/KCNK9/ATP1B1/KCNJ8/ATP4B/KCNJ6/KCNJ15/ATP1A3/KCNH2/ATP4A/HCN1/KCNJ18/KCNJ13/KCNJ1/KCNJ4/KCNJ16/SLC12A3/KCNJ9",28
"GO:0003209","cardiac atrium morphogenesis","19/4940","30/18860",0.633333333333333,2.41794871794872,4.63019390248256,2.07074098015783e-05,0.000883234418067319,0.000729689678722283,"PITX2/HEG1/BMPR2/SOX4/ENG/MESP1/GJA5/SHOX2/TBX5/CCN1/BMP2/ISL1/MYH6/HEY2/WNT2/TGFB2/NKX2-5/GATA4/TBX20",19
"GO:0015711","organic anion transport","162/4940","466/18860",0.347639484978541,1.32722281107192,4.26090278436181,2.11997999978918e-05,0.000897082144778246,0.000741130065382985,"CRABP2/SFXN1/FABP4/SLC2A1/SLC39A8/SLC25A10/ABCC3/CA4/SLCO5A1/PTGES/SLC25A25/TNFSF11/SLC4A1/SLC7A5/ABCG2/CD36/CEACAM1/PLEKHA8/ACE/SLC7A10/ABCC2/ERFE/SLC17A9/EPM2A/SLC2A5/SLCO1B3/SLC5A6/SLC52A2/SLC7A11/PLA2G4F/SLC25A39/PLA2G2F/SLC1A1/SLC11A1/SLC25A13/SLC16A9/RTBDN/EDN1/SLC7A7/TTYH1/SLC6A13/CRABP1/SLC26A6/SLC16A14/TTYH3/ACACB/GFAP/SLC27A3/SLCO2A1/PLA2G4A/ATP1A2/SLC6A8/SLC19A1/PLA2G2C/ABCB4/FOLR3/SLC16A8/SLC1A4/LRRC8C/SNCA/ABCB1/ABCC11/CPT1B/SLC6A11/RBP2/SLCO2B1/SLC2A9/FABP5/SLC4A3/AVPR1B/PRKG1/SLC39A5/MFSD2A/PLA2G5/SLC39A4/KCNJ10/SLC5A12/SLC7A9/SLC16A3/SLC1A7/AKR1C1/AKR1C4/PPARG/SLCO1B1/SLC4A11/SLC26A1/SLC6A17/KMO/SLC25A21/KCNK1/SLC13A5/SLC16A11/EMB/SLC22A10/CLDN2/NTSR1/SLC38A8/SLC38A3/TNFRSF11A/SLC46A2/TRPC4/GJA1/SLC38A11/SLCO6A1/SLC16A6/SLC22A4/KCNJ8/PLA2G1B/SLC52A3/SLCO1A2/BEST4/SLC27A6/SLC38A4/SLC6A15/CACNB4/FABP7/NTRK2/SLC2A3/OXT/SLC6A12/SLC22A11/SLC16A7/CLTRN/SLC26A4/FABP12/SLC25A32/SLC13A3/SLC2A2/KCNK2/ADCY10/SLCO4C1/TSPO2/GLTPD2/SLC52A1/PLA2G3/CALHM3/SLC17A4/SLC6A7/SLC26A3/SLC25A41/SLC16A1/ABCB11/CFTR/PLA2G10/SLC22A8/SLCO1B3-SLCO1B7/SLC2A14/SLC22A14/ADORA1/PLA2G2D/SLC25A2/G6PC1/CASR/SLC1A6/SLC7A3/LEP/NR1H4/CYP4F2/BEST2/SLC17A1/AVP/SLC22A6",162
"GO:0050818","regulation of coagulation","37/4940","76/18860",0.486842105263158,1.85867249094396,4.46831203147638,2.13182200274256e-05,0.000897082144778246,0.000741130065382985,"CAV1/FGB/THBD/F12/PROC/CD36/CEACAM1/FAP/ANGPT1/EPHB2/PLAU/PDGFB/EDN1/PROS1/SERPING1/UBASH3B/ADTRP/F2/EMILIN2/PRKG1/FGA/F11/F7/TBXA2R/CPB2/F2RL1/HRG/PF4/TSPAN8/SERPINE2/ADAMTS18/PLAT/KRT1/KNG1/HS3ST5/FGG/VTN",37
"GO:0043588","skin development","120/4940","329/18860",0.364741641337386,1.39251565903302,4.27866904600895,2.22968461199449e-05,0.000932008167813698,0.000769984419342098,"ETV4/LDB2/ABCA12/EZH2/LGR4/FERMT1/GRHL3/KRT16/FOXI3/COL1A1/LATS2/KRT81/CYP27B1/KRT80/TGM1/COL3A1/ABCB6/CDKN2A/TMEM79/HOXC13/PRKCH/CNFN/KLF4/PKP3/CDH3/KRT6A/GAL/ST14/COL5A2/ZBED2/OVOL1/FA2H/LHX2/DSP/COL5A1/SOX18/SOSTDC1/KRT83/NSUN2/SPRR1B/FGF10/COMP/KRT79/ZFP36/LIPK/LSR/FOXE1/ALOXE3/IVL/LIPN/GATA6/KRT6B/FGFR2/GRHL1/CLDN4/DHCR24/ASPRV1/DNASE1L2/KAZN/DLX3/NME2/ITGB4/SPRR2D/KRT3/COL1A2/KRT17/CASP14/TFAP2C/KRT14/KRT78/ITGA2/S100A7/SOX21/KRT86/KRT75/SPRR3/FRAS1/WNT10A/NFKBIZ/DSG4/AKR1C3/KRT6C/STMN1/KRT27/CYSRT1/EREG/DKK1/SCEL/PKP1/MSX2/OVOL3/WNT16/SPRR1A/KRT1/CYP26B1/KRT4/SOX9/WNT10B/MET/FOXQ1/TGFB2/SPRR2F/DKK4/KRT72/PLA2G10/ZNF750/KRT36/SPINK5/IL17A/DSC1/TMPRSS11F/SLITRK5/PAX6/ALX4/IL20/MIR125B1/CERS3/KRT9/SPRR2E/LIPM",120
"GO:0008217","regulation of blood pressure","80/4940","203/18860",0.394088669950739,1.50455714884027,4.30566923727562,2.43395383601654e-05,0.00101065500343203,0.000834958998050706,"ACVRL1/EMP2/ADM2/RAMP2/EDNRB/ADRB2/HBB/NMU/BMPR2/NPR1/MANF/ENG/STK39/CORO2B/PTPN1/ACE/ADRB1/GAS6/SLC2A5/CALCA/GJA5/PDGFB/EDN1/ADRA1A/KL/ADAMTS16/MME/ATP1A2/NPR3/GNB3/AGT/AVPR2/EMILIN2/AVPR1B/PTPRO/POSTN/KCNK3/SGK1/GCGR/PPARG/NOX1/MYH6/COL1A2/TBXA2R/APLN/AGTR2/SCNN1D/TAC4/CPA3/TNNI3/UCN/P2RX1/AGTR1/NTSR1/F2RL1/CTSG/KCNJ8/CMA1/EDN2/RASL10B/EDN3/OXT/P2RX2/TAC3/GPR37L1/TTR/UTS2R/NOS1/SCNN1G/ADORA1/FSHR/OSTN/OR51E2/UTS2/KLK3/NPPB/CHGA/LEP/CYP4F2/AVP",80
